title,price,link,store,category,query,brand_or_model,model,suffix
"ميكروويف عاكس ذكي مع شواية من ال جي MH8265DIS - 1200 واط، 42 لتر، اسود - (ضمان دولي)",8799,https://www.amazon.eg/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%88%D9%8A%D9%81-%D8%B4%D9%88%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84-%D8%AC%D9%8A-MH8265DIS/dp/B094HJ4JSH/ref=sr_1_6,Amazon,mobiles,lg,ال جي,1200,
"LG غسالة بسعة 8 كجم، تحميل امامي، بتقنية الذكاء الاصطناعي DD™، للعناية بالحساسية والعناية بالبقع، F2T2TYM1S.ADSPEEC، من ال جي، تعبئة أمامية، فضي",17990,https://www.amazon.eg/%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D8%A8%D8%A7%D9%84%D8%AD%D8%B3%D8%A7%D8%B3%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B9%D9%86%D8%A7%D9%8A%D8%A9-F2T2TYM1S-ADSPEEC%D8%8C-%D8%A7%D9%84/dp/B0C2CKC25X/ref=sr_1_7,Amazon,mobiles,lg,ال جي,8,
تلفزيون ال جي الذكي 55 بوصة UHD AI UA85 4K بتقنية الذكاء الاصطناعي ماجيك عن بعد HDR10 webOS25-55UA85006LA.AFU (موديل 2025),21666,https://www.amazon.eg/%D8%AA%D9%84%D9%81%D8%B2%D9%8A%D9%88%D9%86-%D8%A7%D9%84-%D8%AC%D9%8A-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-webOS25-55UA85006LA-AFU/dp/B0F92W1LBV/ref=sr_1_8,Amazon,mobiles,lg,ال جي,55,
"مكبر صوت للحفلات RNC5 إكس بوم من LG، يأتي مع خاصية تعزيز الصوت الجهوري المزدوج وإضاءة متعددة الألوان ومدخل وسائط متعددة",18779.12,https://www.amazon.eg/%D9%84%D9%84%D8%AD%D9%81%D9%84%D8%A7%D8%AA-RNC5-%D8%A7%D9%84%D8%AC%D9%87%D9%88%D8%B1%D9%8A-%D8%A7%D9%84%D9%85%D8%B2%D8%AF%D9%88%D8%AC-%D8%A7%D9%84%D8%A3%D9%84%D9%88%D8%A7%D9%86/dp/B0C9F14393/ref=sr_1_11,Amazon,mobiles,lg,LG,,
"تلفزيون 43 بوصة الترا اتش دي سمارت 4K من ال جي 43UR801، أسود",14299,https://www.amazon.eg/%D8%AA%D9%84%D9%81%D8%B2%D9%8A%D9%88%D9%86-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7-%D8%A7%D9%84-%D8%AC%D9%8A-43UR801%D8%8C/dp/B0D2W44VPD/ref=sr_1_13,Amazon,mobiles,lg,ال جي,43,
تلفزيون سمارت نانو سيل نانو سيل بدقة 4 كيه من ال جي مقاس 65 بوصة بتقنية الذكاء الاصطناعي بخاصية HDR 10 webOS24-65NANO80T6A (2024),33999,https://www.amazon.eg/%D8%AA%D9%84%D9%81%D8%B2%D9%8A%D9%88%D9%86-%D8%A7%D9%84-%D8%AC%D9%8A-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-webOS24-65NANO80T6A/dp/B0D472YLDJ/ref=sr_1_14,Amazon,mobiles,lg,ال جي,4,
تكييف سبليت انفرتر تبريد فقط 1.5 حصان S4-Q12JA3AE من ال جي,28500,https://www.amazon.eg/%D8%AA%D9%83%D9%8A%D9%8A%D9%81-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D8%B1-S4-Q12JA3AE-%D8%A7%D9%84-%D8%AC%D9%8A/dp/B08Y8YTQGP/ref=sr_1_15,Amazon,mobiles,lg,ال جي,1,
"LG تلفزيون LED ذكي HD مقاس 32 بوصة مع ريسيفر مدمج - 32LR650B6LA، من ال جي - أسود",8999,https://www.amazon.eg/%D8%AA%D9%84%D9%81%D8%B2%D9%8A%D9%88%D9%86-%D9%85%D9%82%D8%A7%D8%B3-%D8%A8%D9%88%D8%B5%D8%A9-%D8%B1%D9%8A%D8%B3%D9%8A%D9%81%D8%B1-%D9%85%D8%AF%D9%85%D8%AC/dp/B0DM6C9GRH/ref=sr_1_16,Amazon,mobiles,lg,ال جي,32,
"تكييف سبليت انفرتر من ال جي، بقدرة 2.25 حصان، بنظام تبريد فقط، S4-Q18KL3AD، 4360",40890,https://www.amazon.eg/%D8%AA%D9%83%D9%8A%D9%8A%D9%81-%D8%B3%D8%A8%D9%84%D9%8A%D8%AA-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D8%B1-%D8%A7%D9%84-S4-Q18KL3AD%D8%8C/dp/B09YP3PPN4/ref=sr_1_18,Amazon,mobiles,lg,ال جي,2,
تلفزيون 4K سمارت نانو سيل 65 بوصة بتقنية الذكاء الاصطناعي نانو 80 بتقنية الذكاء الاصطناعي ماجيك بخاصية المدى الديناميكي العالي HDR 10 بنظام ويب او اس 25 موديل 65NANO80A6A.AFU (موديل 65) من ال جي,37999,https://www.amazon.eg/%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D8%A7%D9%84%D8%AF%D9%8A%D9%86%D8%A7%D9%85%D9%8A%D9%83%D9%8A-65NANO80A6A-AFU-%D8%A7%D9%84-%D8%AC%D9%8A/dp/B0F92TYCFV/ref=sr_1_20,Amazon,mobiles,lg,ال جي,4K,
"بوتجاز غاز 900 مدمج من ال جي، 5 شعلة، من الفولاذ المقاوم للصدأ",20850,https://www.amazon.eg/%D8%A8%D9%88%D8%AA%D8%AC%D8%A7%D8%B2-%D8%A7%D9%84-%D8%B4%D8%B9%D9%84%D8%A9%D8%8C-%D8%A7%D9%84%D9%81%D9%88%D9%84%D8%A7%D8%B0-%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85/dp/B0CVQBBPSK/ref=sr_1_21,Amazon,mobiles,lg,ال جي,900,
"ميكروويف بشواية بتقنية العاكس الذكي موديل MH8295CIS من ال جي، سعة 42 لتر، لون فضي",9960.48,https://www.amazon.eg/%D9%85%D9%8A%D9%83%D8%B1%D9%88%D9%88%D9%8A%D9%81-%D8%A8%D8%B4%D9%88%D8%A7%D9%8A%D8%A9-%D8%A8%D8%AA%D9%82%D9%86%D9%8A%D8%A9-MH8295CIS-%D8%A7%D9%84/dp/B0F26MT6HH/ref=sr_1_22,Amazon,mobiles,lg,ال جي,42,
تكييف سبليت نيو هيرو 1.5 حصان بارد وساخن من ال جي - أبيض,24490,https://www.amazon.eg/%D8%AA%D9%83%D9%8A%D9%8A%D9%81-%D8%B3%D8%A8%D9%84%D9%8A%D8%AA-%D9%88%D8%B3%D8%A7%D8%AE%D9%86-%D8%A7%D9%84-%D8%AC%D9%8A/dp/B0DBR2DRXP/ref=sr_1_23,Amazon,mobiles,lg,ال جي,1,
"تلفزيون ذكي UA85 بدقة كاملة فائقة UHD 4K مقاس 65 بوصة مع جهاز تحكم ماجيك بتقنية الذكاء الاصطناعي من ال جي، يدعم HDR10 بنظام تشغيل ويب أو إس 25، موديل 65UA85006LA.AFU (إصدار 2025)",27666,https://www.amazon.eg/%D8%AA%D9%84%D9%81%D8%B2%D9%8A%D9%88%D9%86-%D8%A8%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D8%A7%D9%84-65UA85006LA-AFU/dp/B0F92W927K/ref=sr_1_24,Amazon,mobiles,lg,ال جي,4K,
"موبايل ذكي اورا TA-1631 DS 4 جيجابايت/128 جيجابايت NENA2 شريحتين اتصال، مقاس 6.56 بوصة، أخضر من اتش ام دي، نينا 2",4910.4,https://www.amazon.eg/TA-1631-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A%D9%86-%D8%A7%D8%AA%D8%B4-%D8%A7%D9%85/dp/B0D7ZSL3GG/ref=sr_1_9,Amazon,mobiles,motorola,Unknown,1631,
"موبايل سامسونج جالاكسي M55 شبكة الجيل الخامس 5G يعمل بنظام أندرويد بشريحتي اتصال وذاكرة رام 8 جيجابايت وسعة تخزينية 128 جيجابايت، لون أسود، ضمان لمدة عام/إصدار محلي",13999,https://www.amazon.eg/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D8%A7%D9%83%D8%B3%D9%8A-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA%D8%8C/dp/B0DNMMSRT2/ref=sr_1_10,Amazon,mobiles,motorola,سامسونج,M55,
"موبايل سامسونج جالاكسي A16 LTE، موبايل يعمل بنظام أندرويد بشريحتين اتصال وذاكرة رام 6 جيجا، السعة التخزينية 128 جيجا، لون رمادي",8080,https://www.amazon.eg/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D8%A7%D9%83%D8%B3%D9%8A-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A%D9%86-%D8%A7%D9%84%D8%AA%D8%AE%D8%B2%D9%8A%D9%86%D9%8A%D8%A9/dp/B0DMF3ZYBQ/ref=sr_1_15,Amazon,mobiles,motorola,سامسونج,A16,
جوال ريلمي C67 ثنائي شرائح الاتصال بذاكرة روم 256GB - RAM 8GB (جي اس ام فقط | بدون سي دي ايه) هاتف ذكي 4G LTE مفتوح من المصنع (صني اويسيس) اصدار عالمي,9590,https://www.amazon.eg/%D8%B1%D9%8A%D9%84%D9%85%D9%8A-%D8%AB%D9%86%D8%A7%D8%A6%D9%8A-%D8%B4%D8%B1%D8%A7%D8%A6%D8%AD-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%A8%D8%B0%D8%A7%D9%83%D8%B1%D8%A9/dp/B0CQRCWH7P/ref=sr_1_20,Amazon,mobiles,motorola,ريلمي,C67,
"ايفون 13 بسعة تخزين 128 جيجابايت، ستارلايت، مع خاصية التعرف على الوجه، (ضمان لمدة عامين)",32222,https://www.amazon.eg/%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA%D8%8C-%D8%B3%D8%AA%D8%A7%D8%B1%D9%84%D8%A7%D9%8A%D8%AA%D8%8C-%D8%A7%D9%84%D8%AA%D8%B9%D8%B1%D9%81-%D8%A7%D9%84%D9%88%D8%AC%D9%87%D8%8C/dp/B09G9BJD28/ref=sr_1_23,Amazon,mobiles,motorola,ايفون,13,
"ايفون 13 بسعة تخزين 128 جيجابايت، ستارلايت، مع خاصية التعرف على الوجه، (ضمان لمدة عامين)",32222,https://www.amazon.eg/%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA%D8%8C-%D8%B3%D8%AA%D8%A7%D8%B1%D9%84%D8%A7%D9%8A%D8%AA%D8%8C-%D8%A7%D9%84%D8%AA%D8%B9%D8%B1%D9%81-%D8%A7%D9%84%D9%88%D8%AC%D9%87%D8%8C/dp/B09G9BJD28/ref=sr_1_27,Amazon,mobiles,motorola,ايفون,13,
"موبايل بوكو X6 برو شبكة الجيل الخامس 5G، ثنائي شرائح الاتصال، رمادي، ذاكرة رام 12 جيجابايت وذاكرة 512 جيجابايت - إصدار عالمي",19950,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%8C-%D8%B1%D9%85%D8%A7%D8%AF%D9%8A%D8%8C-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA/dp/B0CPXZHT66/ref=sr_1_4,Amazon,mobiles,بوكو,بوكو,X6,برو
موبايل شاومي بوكو C65 8-256 - لون أزرق,7880,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B4%D8%A7%D9%88%D9%85%D9%8A-%D8%A8%D9%88%D9%83%D9%88-C65-8-256/dp/B0CMRWYF9P/ref=sr_1_5,Amazon,mobiles,بوكو,شاومي,C65,
"موبايل سامسونج جالاكسي M55 شبكة الجيل الخامس 5G يعمل بنظام أندرويد بشريحتي اتصال وذاكرة رام 8 جيجابايت وسعة تخزينية 256 جيجابايت، لون أخضر فاتح، ضمان لمدة عام/إصدار محلي",15899,https://www.amazon.eg/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D8%A7%D9%83%D8%B3%D9%8A-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA%D8%8C/dp/B0DNMM1RYQ/ref=sr_1_14,Amazon,mobiles,بوكو,سامسونج,M55,
"موبايل ذكي اورا TA-1631 DS 4 جيجابايت/128 جيجابايت NENA2 شريحتين اتصال، مقاس 6.56 بوصة، أخضر من اتش ام دي، نينا 2",4910.4,https://www.amazon.eg/TA-1631-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A%D9%86-%D8%A7%D8%AA%D8%B4-%D8%A7%D9%85/dp/B0D7ZSL3GG/ref=sr_1_17,Amazon,mobiles,بوكو,Unknown,1631,
"موبايل سامسونج جالاكسي ايه 55 الجيل الخامس 5G، ثنائي شرائح الاتصال، ذاكرة رام 8 جيجا، تخزين 128 جيجا، كحلي رائع - ضمان لمدة عام / اصدار محلي",19999,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D8%A7%D9%83%D8%B3%D9%8A-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%8C/dp/B0CX95PRMC/ref=sr_1_20,Amazon,mobiles,بوكو,سامسونج,A55,
ريلمي جوال C75 ثنائي شرائح الاتصال بذاكرة روم 128GB وذاكرة RAM 8GB (جي اس ام فقط | بدون سي دي ام ايه) هاتف ذكي 4G/LTE مفتوح من المصنع (ذهبي) - اصدار عالمي,8350,https://www.amazon.eg/%D8%B1%D9%8A%D9%84%D9%85%D9%8A-C75-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%A8%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D9%88%D8%B0%D8%A7%D9%83%D8%B1%D8%A9/dp/B0DRVRSNZ6/ref=sr_1_22,Amazon,mobiles,بوكو,ريلمي,C75,
جوال ريلمي C67 ثنائي شرائح الاتصال بذاكرة روم 256GB - RAM 8GB (جي اس ام فقط | بدون سي دي ايه) هاتف ذكي 4G LTE مفتوح من المصنع (صني اويسيس) اصدار عالمي,9590,https://www.amazon.eg/%D8%B1%D9%8A%D9%84%D9%85%D9%8A-%D8%AB%D9%86%D8%A7%D8%A6%D9%8A-%D8%B4%D8%B1%D8%A7%D8%A6%D8%AD-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%A8%D8%B0%D8%A7%D9%83%D8%B1%D8%A9/dp/B0CQRCWH7P/ref=sr_1_24,Amazon,mobiles,بوكو,ريلمي,C67,
"موبايل ون بلس 12 شبكة الجيل الخامس 5G ثنائي شرائح الاتصال بذاكرة رام 16 جيجابايت وذاكرة تخزين 512 جيجابايت، لون زمردي فلوي - النسخة العالمية",39350,https://www.amazon.eg/%D9%88%D9%86-%D8%A8%D9%84%D8%B3-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA%D8%8C/dp/B0CQPP6JTH/ref=sr_1_26,Amazon,mobiles,بوكو,ون بلس,12,
موبايل ريلمي نوت 50 بشريحتين اتصال وذاكرة ROM سعة 128 جيجا رام 4 بتقنية GSM فقط بدون سي دي ام ايه وشبكة الجيل الرابع 4G LTE مفتوحة من المصنع إصدار عالمي لون أسود ميدنايت,5550,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B1%D9%8A%D9%84%D9%85%D9%8A-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A%D9%86-%D9%88%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D9%85%D9%8A%D8%AF%D9%86%D8%A7%D9%8A%D8%AA/dp/B0CV4KL9HC/ref=sr_1_29,Amazon,mobiles,بوكو,ريلمي,50,
"موبايل ريلمي C67 بلون صني أويسيز، 8-256",9590,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B1%D9%8A%D9%84%D9%85%D9%8A-%D8%A8%D9%84%D9%88%D9%86-%D8%A3%D9%88%D9%8A%D8%B3%D9%8A%D8%B2%D8%8C-8-256/dp/B0CVXTLC6F/ref=sr_1_32,Amazon,mobiles,بوكو,ريلمي,C67,
موبايل ريدمي A5 بذاكرة رام 4 جيجابايت وذاكرة داخلية 128 جيجابايت من شاومي - أزرق,4950,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%A8%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D9%88%D8%B0%D8%A7%D9%83%D8%B1%D8%A9-%D8%B4%D8%A7%D9%88%D9%85%D9%8A/dp/B0F48736PW/ref=sr_1_10,Amazon,mobiles,ريدمي,ريدمي,A5,
"موبايل شاومي ريدمي نوت 13 8GB بشريحتين اتصال، ذاكرة رام 8 جيجا + ذاكرة تخزين داخلية 256 جيجا (6.67 بوصة) (شبكة الجيل الرابع 4G) - (ميدنايت بلاك)",8990,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B4%D8%A7%D9%88%D9%85%D9%8A-13-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A%D9%86-%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%8C/dp/B0CWRLJYGJ/ref=sr_1_12,Amazon,mobiles,ريدمي,ريدمي,13,نوت
ريدمي نوت 13 برو + شبكة الجيل الخامس 5G اسود فيوجن ذاكرة رام 12 جيجابايت تخزين 512 بشريحتين,21550,https://www.amazon.eg/%D8%B1%D9%8A%D8%AF%D9%85%D9%8A-%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A%D9%86/dp/B0CRQ8R766/ref=sr_1_15,Amazon,mobiles,ريدمي,ريدمي,13,نوت
"موبايل ريدمي نوت 13 برو + شبكة الجيل الخامس 5G (أرجواني فيوجن، ذاكرة رام 12 جيجابايت، ذاكرة روم 512 جيجابايت)",21500,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B1%D9%8A%D8%AF%D9%85%D9%8A-%D8%A3%D8%B1%D8%AC%D9%88%D8%A7%D9%86%D9%8A-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA%D8%8C-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA/dp/B0CRQ8874B/ref=sr_1_24,Amazon,mobiles,ريدمي,ريدمي,13,نوت
موبايل ريلمي نوت 50 شبكة الجيل الرابع 4G بذاكرة رام 4 جيجابايت والسعة التخزينية 128 جيجابايت - لون أزرق سماوي,5398.98,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B1%D9%8A%D9%84%D9%85%D9%8A-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%A7%D9%84%D8%AA%D8%AE%D8%B2%D9%8A%D9%86%D9%8A%D8%A9/dp/B0CW218GHZ/ref=sr_1_36,Amazon,mobiles,ريدمي,ريلمي,50,
"موبايل بوكو X6 برو شبكة الجيل الخامس 5G، ثنائي شرائح الاتصال، رمادي، ذاكرة رام 12 جيجابايت وذاكرة 512 جيجابايت - إصدار عالمي",19950,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%8C-%D8%B1%D9%85%D8%A7%D8%AF%D9%8A%D8%8C-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA/dp/B0CPXZHT66/ref=sr_1_38,Amazon,mobiles,ريدمي,بوكو,X6,برو
جوال ريلمي C67 ثنائي شرائح الاتصال بذاكرة روم 256GB - RAM 8GB (جي اس ام فقط | بدون سي دي ايه) هاتف ذكي 4G LTE مفتوح من المصنع (صني اويسيس) اصدار عالمي,9590,https://www.amazon.eg/%D8%B1%D9%8A%D9%84%D9%85%D9%8A-%D8%AB%D9%86%D8%A7%D8%A6%D9%8A-%D8%B4%D8%B1%D8%A7%D8%A6%D8%AD-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%A8%D8%B0%D8%A7%D9%83%D8%B1%D8%A9/dp/B0CQRCWH7P/ref=sr_1_39,Amazon,mobiles,ريدمي,ريلمي,C67,
موبايل ريلمي نوت 50 ذاكرة رام 4 جيجابايت السعة التخزينية 128 أسود غامق بشريحتين,5665.78,https://www.amazon.eg/%D8%B1%D9%8A%D9%84%D9%85%D9%8A-50-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-%D8%A7%D9%84%D8%AA%D8%AE%D8%B2%D9%8A%D9%86%D9%8A%D8%A9-%D8%A8%D8%B4%D8%B1%D9%8A%D8%AD%D8%AA%D9%8A%D9%86/dp/B0D1VMW5JD/ref=sr_1_40,Amazon,mobiles,ريدمي,ريلمي,50,
"موبايل ريلمي C67 شبكة الجيل الرابع 4G، بذاكرة رام 8 جيجابايت، وسعة تخزينية 256 جيجابايت - أسود (بلاك روك)",9499,https://www.amazon.eg/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B1%D9%8A%D9%84%D9%85%D9%8A-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA%D8%8C-%D8%AA%D8%AE%D8%B2%D9%8A%D9%86%D9%8A%D8%A9-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA/dp/B0CVXXTMB3/ref=sr_1_44,Amazon,mobiles,ريدمي,ريلمي,C67,
